time,V(OUT)
0.000000000000000000e+00,2.218477789761136645e-03
9.999999999999999547e-08,1.339441346286503534e-02
1.999999999999999909e-07,4.105438633543329226e-03
2.999999999999999864e-07,1.325460564613420347e-03
3.999999999999999819e-07,1.019580302695346835e-03
4.999999999999999774e-07,-1.266443642505783729e-03
5.999999999999999728e-07,5.219507758580457530e-04
6.999999999999999683e-07,1.104995846375519042e-03
7.999999999999999638e-07,-7.859037351910220723e-03
8.999999999999999593e-07,7.876543620279945418e-04
9.999999999999999547e-07,4.040382734989653472e-04
1.100000000000000056e-06,7.016053106904610558e-03
1.199999999999999946e-06,-5.266870392099388650e-04
1.299999999999999835e-06,-3.062181415318097812e-03
1.399999999999999937e-06,1.074128328319860597e-03
1.500000000000000038e-06,2.973922875252178288e-04
1.599999999999999928e-06,-5.224024924934149092e-04
1.699999999999999817e-06,-5.115955243186435554e-03
1.799999999999999919e-06,-6.240779952373848088e-04
1.900000000000000020e-06,-2.316767488936057832e-03
1.999999999999999909e-06,-8.659259956493249501e-04
2.099999999999999799e-06,2.928612892764397707e-03
2.200000000000000112e-06,-2.698057356983433932e-03
2.300000000000000002e-06,-8.849299319981705986e-04
2.399999999999999891e-06,2.164819867765954697e-03
2.499999999999999781e-06,-1.077609136489739421e-03
2.599999999999999671e-06,1.043674394879795866e-02
2.699999999999999984e-06,9.954660036522189077e-04
2.799999999999999873e-06,-4.967588129103348016e-03
2.899999999999999763e-06,-3.357210972305724878e-03
3.000000000000000076e-06,-3.759739154349338655e-03
3.099999999999999966e-06,-3.300105145396122017e-03
3.199999999999999855e-06,2.147912472877672868e-03
3.299999999999999745e-06,-4.426037825203055047e-03
3.399999999999999634e-06,-1.324823025340913108e-03
3.499999999999999947e-06,4.570987633042732264e-03
3.599999999999999837e-06,-2.079088618209034081e-03
3.699999999999999727e-06,2.685946251238531101e-03
3.800000000000000040e-06,-6.731881015241323284e-03
3.899999999999999929e-06,-1.482460216495968186e-03
3.999999999999999819e-06,-3.543781549763180046e-03
4.099999999999999709e-06,1.199083826369194521e-03
4.199999999999999598e-06,-4.139112510834790613e-03
4.299999999999999488e-06,8.278627520873570178e-03
4.400000000000000224e-06,-6.557539576339369708e-03
4.500000000000000114e-06,4.543124575514967227e-03
4.600000000000000004e-06,3.513108342416993660e-03
4.699999999999999893e-06,1.239444626120012960e-03
4.799999999999999783e-06,2.177330140479636765e-04
4.899999999999999672e-06,7.419834682626300255e-03
4.999999999999999562e-06,9.883855557644882078e-03
5.099999999999999452e-06,-8.290667530911286767e-04
5.199999999999999341e-06,6.310774951365778589e-04
5.300000000000000078e-06,-2.209600871011801245e-03
5.399999999999999967e-06,-4.677149591698760538e-03
5.499999999999999857e-06,3.310245101705829723e-02
5.599999999999999747e-06,3.224848961194150265e-02
5.699999999999999636e-06,2.480911485445982251e-02
5.799999999999999526e-06,3.307400794075865402e-02
5.899999999999999415e-06,3.238255941222400319e-02
6.000000000000000152e-06,2.884502124983363142e-02
6.100000000000000042e-06,2.858390935648467968e-02
6.199999999999999931e-06,3.294511906964082276e-02
6.299999999999999821e-06,3.768552662072258141e-02
6.399999999999999710e-06,3.284358251862161404e-02
6.499999999999999600e-06,3.437193700501104537e-02
6.599999999999999490e-06,2.792121442544056448e-02
6.699999999999999379e-06,2.959291044169529844e-02
6.799999999999999269e-06,3.368206709154419887e-02
6.900000000000000005e-06,2.581662046140374006e-02
6.999999999999999895e-06,3.207880679321403750e-02
7.099999999999999785e-06,3.322369213278982686e-02
7.199999999999999674e-06,3.109586360015369894e-02
7.299999999999999564e-06,3.252748812975306963e-02
7.399999999999999453e-06,3.148127939113509050e-02
7.499999999999999343e-06,2.876135358908867706e-02
7.600000000000000080e-06,2.653757293501789530e-02
7.699999999999999122e-06,3.088874660280835002e-02
7.799999999999999859e-06,3.646802401357440715e-02
7.899999999999998901e-06,3.534752292370850479e-02
7.999999999999999638e-06,2.986867081798891266e-02
8.100000000000000375e-06,2.978558224547878802e-02
8.199999999999999417e-06,2.949115044225207941e-02
8.300000000000000154e-06,2.949166452324342158e-02
8.399999999999999196e-06,3.240099769240876310e-02
8.499999999999999933e-06,3.547992558146561420e-02
8.599999999999998976e-06,4.030123693986096406e-02
8.699999999999999712e-06,2.793060991792265663e-02
8.800000000000000449e-06,3.385472138765643207e-02
8.899999999999999491e-06,3.341933761202421638e-02
9.000000000000000228e-06,2.993101432209182428e-02
9.099999999999999271e-06,2.714596300378855839e-02
9.200000000000000007e-06,3.235149238737872190e-02
9.299999999999999050e-06,3.972951914750024599e-02
9.399999999999999786e-06,3.232618841807451820e-02
9.499999999999998829e-06,2.810107357153045216e-02
9.599999999999999566e-06,3.062093476540063419e-02
9.700000000000000302e-06,2.668930389156614832e-02
9.799999999999999345e-06,3.132404114357306008e-02
9.900000000000000081e-06,3.398363211066712797e-02
9.999999999999999124e-06,2.847959966166402346e-02
1.009999999999999986e-05,1.822755986161774672e-02
1.019999999999999890e-05,3.235752429104896827e-02
1.029999999999999964e-05,2.924378975882808637e-02
1.039999999999999868e-05,2.824732066086214563e-02
1.049999999999999942e-05,5.946279358654138480e-02
1.060000000000000016e-05,6.410100770278738536e-02
1.069999999999999920e-05,6.086837635069421160e-02
1.079999999999999993e-05,6.622178252968163870e-02
1.089999999999999898e-05,6.630980666843182270e-02
1.099999999999999971e-05,6.141747198050270112e-02
1.109999999999999876e-05,6.041653609996092134e-02
1.119999999999999949e-05,6.301083402147956980e-02
1.130000000000000023e-05,6.191842727279122521e-02
1.139999999999999927e-05,5.548994523450948707e-02
1.150000000000000001e-05,7.015641500823634191e-02
1.159999999999999905e-05,6.535734298964242239e-02
1.169999999999999979e-05,6.064605983388832167e-02
1.179999999999999883e-05,5.483446715250948206e-02
1.189999999999999957e-05,6.177827255172461257e-02
1.200000000000000030e-05,6.014809271985856187e-02
1.209999999999999935e-05,6.225770718769259998e-02
